attributes;image_url;unit;category;article;sale_price;price;name;url;weight
Белки: ;/imgs/products_w/11114/olivki-zelenye-bella-di-cherinola-s-kost--70-90---480-g-1.jpg;шт;Соленья | Овощные консервы;11114;;567.2;Оливки Белла ди Чериньола зеленые с косточкой- 400 г;olivki-bella-di-cherinola-zelenye-s-kostochkoy--400-g.html;1
Белки: 7.8;/imgs/products_w/2578/sloenyy-brecel-s-mindalem---125-g--zhuravlevy-1.jpeg;шт;Выпечка и пахлава;2578;;125.9;Слоеный брецель с миндалем - 125 г;sloenyy-brecel-s-mindalem---125-g--zhuravlevy.html;1
Белки:  6,16 ;/imgs/products_w/7304/pletenka-s-makom-i-greckim-orehom---150-g-1.jpg;шт;Выпечка и пахлава;7304;;78.8;Плетенка с маком и грецким орехом Ecomarket.ru - 150 г;pletenka-s-makom-i-greckim-orehom-ecomarket-ru---150-g.html;1
Белки: 6,19;/imgs/products_w/10905/keks-s-suhofruktami-i-orehami-v-molochnom-shokolade-ecomarket-ru---190-g-1.1620741234.JPG;шт;Выпечка и пахлава;10905;;155.8;Кекс с сухофруктами и орехами в молочном шоколаде Ecomarket.ru - 190 г;keks-s-suhofruktami-i-orehami-v-molochnom-shokolade-ecomarket-ru---190-g.html;1
Белки: 17.55;/imgs/products_w/4611/myaso-iz-koniny-kopchenoe-ecomarket-ru---400-gr-1.jpg;кг;Мясные деликатесы;4611;;895.8;Мясо из конины копченое Ecomarket.ru ~ 400 г;myaso-iz-koniny-kopchenoe-ecomarket-ru---400-g.html;0.4
Белки: 8,2;/imgs/products_w/10509/ris-basmati-dunar-festiva--paket-0-5-kg-1.jpeg;шт;Крупы, бобовые и смеси;10509;;195.8;Рис Басмати Дунар Фестива - 500 г;ris-basmati-dunar-festiva--paket-0-5-kg.html;1
Белки: ;/imgs/products_w/11040/tomatnyy-sous-arabyatta-bio-iz-siciliyskih-pomidorov-cherri--salemi-pina---250-g--1.jpg;шт;Соусы, кетчупы ;11040;;418.8;Томатный соус Арабьятта БИО из сицилийских помидоров черри, Salemi Pina - 250 г;tomatnyy-sous-arabyatta-bio-iz-siciliyskih-pomidorov-cherri--salemi-pina---250-g-.html;1
Белки: 0.39;/imgs/products_w/4643/smokva-s-kryzhovnikom---160-g--1.jpg;шт;Мармелад и пастила | Кондитерка vegan;4643;;159.5;Смоква с крыжовником Ecomarket.ru - 160 г;smokva-s-kryzhovnikom-ecomarket-ru---160-g.html;1
Белки: 4.2;/imgs/products_w/1852/molochnoe-morozhenoe-temnyy-belgiyskiy-shokolad--amore---300-ml--1.jpg;шт;Мороженое;1852;;335.8;Молочное мороженое Темный бельгийский шоколад, Amore - 300 мл;molochnoe-morozhenoe-temnyy-belgiyskiy-shokolad--amore---300-ml.html;1
Белки: 1,2;/imgs/products_w/9550/kokosovyy-yogurt-ecomarket-ru---170-gr-1.JPG;шт;Йогурты и кисломолочные;9550;;169.6;Кокосовый йогурт Ecomarket.ru - 170 г;kokosovyy-yogurt-ecomarket-ru---170-g-.html;1
Белки: ;/imgs/products_w/13905/fresh-imbir-i-limon---250-ml-1.JPG;шт;Фреш и смузи;13905;;295.8;"Фреш ""имбирь и лимон"" - 250 мл";fresh-imbir-i-limon---250-ml.html;1
Белки: 13;/imgs/products_w/11865/smes-obzharennyh-yader-mindalya--keshyu-i-myagkoy-klyukvy-s-saharom-nuts-and-cranberries-bio--seeberger---1.jpg;шт;Семена и орехи;11865;;569;Смесь обжаренных ядер миндаля, кешью и мягкой клюквы с сахаром Nuts and Cranberries BIO, Seeberger - 125 г;smes-obzharennyh-yader-mindalya--keshyu-i-myagkoy-klyukvy-s-saharom-nuts-and-cranberries-bio--seeberger--.html;1
Белки: 8.9;/imgs/products_w/860/pechene-francuzskoe-s-9-mesyacev--fleur-alpine---150-g-1.jpg;шт;Детское питание;860;;346.5;Печенье французское с 9 месяцев, Fleur Alpine - 150 г;pechene-francuzskoe-s-9-mesyacev--fleur-alpine---150-g.html;1
Белки: 7;/imgs/products_w/3955/shariki-iz-rzhanoy-i-ovsyanoy-muki-s-medom--milzu---200-g-1.jpg;шт;Каша, мюсли, гранола;3955;;175.8;Шарики из ржаной и овсяной муки с мёдом, MILZU ~ 200 г;shariki-iz-rzhanoy-i-ovsyanoy-muki-s-medom--milzu---200-g.html;1
Белки: ;/imgs/products_w/13684/topping-banan-1l--pet-1.JPG;шт;Ореховые пасты и сиропы;13684;;499.8;Топпинг Банан - 1 л;topping-banan-1l--pet.html;1
Белки: ;/imgs/products_w/13445/maslo-slivochnoe-morskie-vodorosli-i-shniit-luk-200-g-belyy-kamen-1.JPG;шт;Масло, творог, сметана;13445;;499;МАСЛО СЛИВОЧНОЕ МОРСКИЕ ВОДОРОСЛИ и ШНИИТ-ЛУК 200 Г БЕЛЫЙ КАМЕНЬ;maslo-slivochnoe-morskie-vodorosli-i-shniit-luk-200-g-belyy-kamen.html;1
Белки: 0.8;/imgs/products_w/1673/sliva-sezonnaya---500-g-1.1612253459.jpg;кг;Фрукты;1673;;98.75;Слива сезонная ~ 500 г;sliva-sezonnaya---500-g.html;0.5
Белки: 20.5;/imgs/products_w/4802/konfety-proteinovye-kokos-zdorovaya-planeta-1.jpg;шт;Шоколад и батончики | Суперфуды  | Суперфуды и протеины ;4802;;90.8;Конфеты орехово-фруктовые «Кокос», Jump Premium - 28 г;konfety-proteinovye-kokos-zdorovaya-planeta.html;1
Белки: ;/imgs/products_w/9418/kokosovye-chipsy-king-island-so-vkusom-mango--40-g-kicc-05-1-mango-1.jpg;шт;Снеки, перекусы vegan;9418;;135.4;Кокосовые чипсы KING ISLAND со вкусом манго - 40 г;kokosovye-chipsy-king-island-so-vkusom-mango--40-g-kicc-05-1-mango.html;1
Белки: 0;/imgs/products_w/9420/kokosovyy-sahar--100-g-v-steklyannoy-banke-kifp-150-01-1.jpg;шт;Бакалея vegan;9420;;208.4;Кокосовый сахар King Island - 100 г;kokosovyy-sahar--100-g-v-steklyannoy-banke-kifp-150-01.html;1
Белки: ;/imgs/products_w/13517/961204-ultratonkie-dyshaschie-prokladki-secretday--14-sht---29-sm--1.JPG;шт;Предметы личной гигиены;13517;;376.67;Ультратонкие дышащие прокладки, Secretday - 14 шт Южная Корея;961204-ultratonkie-dyshaschie-prokladki-secretday--14-sht---29-sm-.html;1
Белки: 1;/imgs/products_w/10705/produkt-pischevoy-rastitelnyy--postnyy--so-vkusom-syra--buterbrodnyy---volkomolko---180-g-1.jpg;шт;Растительные vegan;10705;;199.7;Сыр веганский Бутербродный, Volko Molko - 180 г;produkt-pischevoy-rastitelnyy--postnyy--so-vkusom-syra--buterbrodnyy---volkomolko---180-g.html;1
Белки: ;/imgs/products_w/9174/mineralnaya-voda-nabeglavi--pet--6-sht--po-1-l-1.jpg;шт;Вода;9174;578.4;640.24;Минеральная вода Набеглави, ПЭТ, 6 шт. по 1 л;mineralnaya-voda-nabeglavi--pet--6-sht--po-1-l.html;1
Белки: 2;/imgs/products_w/6374/napitok-bezalkogolnyy-arahisovyy-volkomoloko-0-3-l--volkomolko-1.jpg;шт;Напитки vegan;6374;125.5;125.5;Арахисовый напиток, Volko Molko - 300 мл;napitok-bezalkogolnyy-arahisovyy-volkomoloko-300-ml-volkomolko.html;1
Белки: ;/imgs/products_w/10731/chay-s-travami-herbarus--myatnyy-spokoynyy--24-pak--1.jpeg;шт;Чай;10731;;278.5;Чай с травами Мятный спокойный, Herbarus - 24 пак;chay-s-travami-herbarus--myatnyy-spokoynyy--24-pak-.html;1
Белки: 5,72;/imgs/products_w/10906/keks-s-suhofruktami-i-orehami-ecomarket-ru---355-g-1.JPG;шт;Выпечка и пахлава;10906;;235.8;Кекс с сухофруктами и орехами Ecomarket.ru - 400 г;keks-s-suhofruktami-i-orehami-ecomarket-ru---400-g.html;1
Белки: 1;/imgs/products_w/8139/olivki-zelenye-s-krasnym-percem---130-g-1.jpg;шт;Овощные консервы;8139;;97.7;"Оливки зеленые с красным перцем ""Витолинка"" - 130 г";olivki-zelenye-s-krasnym-percem-vitolinka---130-g.html;1
Белки: ;/imgs/products_w/12959/keks-s-chernoy-smorodinoy-ecomarket-ru---250-g-1.jpg;шт;Выпечка и пахлава;12959;;295.8;Кекс с черной смородиной Ecomarket.ru - 250 г;keks-s-chernoy-smorodinoy-ecomarket-ru---250-g.html;1
Белки: ;/imgs/products_w/7598/mashinka-syr-14sm--s-myshkoy-1.jpg;шт;Игрушки;7598;;418.7;Машинка-сыр 14см, с Мышкой;mashinka-syr-14sm--s-myshkoy.html;1
Белки: 1,5;/imgs/products_w/9702/olivki-sorta-tadzhaska-bez-kostochki-v-olivkovom-masle-extra-vergine--santagata--steklo-180-g-1.jpeg;шт;Овощные консервы;9702;;850.6;Оливки сорта ТАДЖАСКА без косточки в оливковом масле Extra Vergine, Sant'Agata, стекло 180 г;olivki-sorta-tadzhaska-bez-kostochki-v-olivkovom-masle-extra-vergine--santagata--steklo-180-g.html;1
Белки: ;/imgs/products_w/5396/pirog-s-fermerskim-tvorogom-i-vishney---500-g-1.jpg;шт;Выпечка и пахлава;5396;;370.8;Пирог с фермерским творогом и вишней Ecomarket.ru - 500 г;pirog-s-fermerskim-tvorogom-i-vishney-ecomarket-ru---500-g.html;1
Белки: 2;/imgs/products_w/9703/olivki-sorta-tadzhaska-celye-v-rassole--santagata--steklo-300-g-2.jpeg;шт;Овощные консервы;9703;;740.6;Оливки сорта ТАДЖАСКА целые в рассоле, Sant'Agata, стекло 300 г;olivki-sorta-tadzhaska-celye-v-rassole--santagata--steklo-300-g.html;1
Белки: 13.2;/imgs/products_w/6480/pirog-s-fermerskim-tvorogom-i-chernikoy-i-golubikoy---500-g-1.jpg;шт;Выпечка и пахлава;6480;;445.8;Пирог с фермерским творогом и черникой и голубикой Ecomarket.ru - 500 г;pirog-s-fermerskim-tvorogom-i-chernikoy-i-golubikoy-ecomarket-ru---500-g.html;1
Белки: 4,5;/imgs/products_w/3018/yablochnyy-pirog-sharlotka-ecomarket-ru---120-g-1.jpg;шт;Выпечка и пахлава | Завтраки и сэндвичи;3018;;105.8;Яблочный пирог Шарлотка Ecomarket.ru - 120 г;yablochnyy-pirog-sharlotka-ecomarket-ru---120-g.html;1
Белки: 20;/imgs/products_w/4612/kolbaski-stepnye-iz-koniny-ecomarket-ru---300-gr-1.jpg;шт;Мясные деликатесы;4612;;495.45;Колбаски Степные из конины Ecomarket.ru - 300 г;kolbaski-stepnye-iz-koniny-ecomarket-ru---300-g.html;1
Белки: 8,6;/imgs/products_w/10510/ris-basmati-dunar-elonga--paket-1-kg-1.jpeg;шт;Крупы, бобовые и смеси;10510;;540.3;Рис Басмати Дунар Элонга - 1 кг;ris-basmati-dunar-elonga--paket-1-kg.html;1
Белки: 8.6;/imgs/products_w/6177/pechene-flamandskoe-s-izyumom-s-9-mesyacev--fleur-alpine---150-g-1.jpg;шт;Детское питание;6177;;335.5;Печенье фламандское с изюмом с 9 месяцев, Fleur Alpine - 150 г;pechene-flamandskoe-s-izyumom-s-9-mesyacev--fleur-alpine---150-g.html;1
Белки: 18,1;/imgs/products_w/10017/syr-myagkiy-mocarella-bocconcino-ecomarket-ru---250-g-1.jpg;шт;Сыры ;10017;;326.6;Сыр мягкий Моцарелла Bocconcino Ecomarket.ru - 315 г;syr-myagkiy-mocarella-bocconcino-ecomarket-ru---315-g.html;1
Белки: ;/imgs/products_w/11041/tomatnyy-sous-marinara-bio-iz-siciliyskih-pomidorov-cherri--salemi-pina---250-g--1.jpg;шт;Соусы, кетчупы ;11041;;418.8;Томатный соус Маринара БИО из сицилийских помидоров черри, Salemi Pina - 250 г;tomatnyy-sous-marinara-bio-iz-siciliyskih-pomidorov-cherri--salemi-pina---250-g-.html;1
Белки: 0.47;/imgs/products_w/4644/smokva-s-oblepihoy---160-g--1.jpg;шт;Мармелад и пастила | Кондитерка vegan;4644;;159.5;Смоква с облепихой Ecomarket.ru - 160 г;smokva-s-oblepihoy-ecomarket-ru---160-g.html;1
Белки: 3.8;/imgs/products_w/1854/molochnoe-morozhenoe-legendarnoe-pechene-oreo--amore---300-ml--1.1612348998.jpg;шт;Мороженое;1854;;385.8;Молочное мороженое Легендарное печенье Oreo, Amore - 300 мл;molochnoe-morozhenoe-legendarnoe-pechene-oreo--amore---300-ml.html;1
Белки: ;/imgs/products_w/8771/bady--arkopharma--arkoruayal-immunite-for--h20--1.jpg;шт;Витамины и бады;8771;;2100.9;Аркоруаяль Иммуните Фор Arkopharma Иммунитет 10 мл - ампулы 20 шт;bady--arkopharma--arkoruayal-immunite-for--h20-.html;1
Белки: 11;/imgs/products_w/11867/smes-obzharennyh-yader-brazilskogo-oreha--mindalya--chernoplodnoy-ryabiny-i-myagkoy-klyukvy-s-saharom-bra-1.jpg;шт;Семена и орехи;11867;;523;Смесь обжаренных ядер бразильского ореха, миндаля, черноплодной рябины и мягкой клюквы с сахаром Brazil nut and Aronia mix BIO, Seeberger - 125 г;smes-obzharennyh-yader-brazilskogo-oreha--mindalya--chernoplodnoy-ryabiny-i-myagkoy-klyukvy-s-saharom-bra.html;1
Белки: 3.2;/imgs/products_w/1382/yogurt-naturalnyy-s-kozim-molokom-po-grech-ki-kesidis-dairy-zhir-t-4--glinyanyy-gorshochek-200gr--1.1612182208.jpg;шт;Йогурты и кисломолочные;1382;;218.99;Йогурт натуральный с козьим молоком по-гречески 4%, Kesidis Dairy - 200 г;yogurt-naturalnyy-s-kozim-molokom-po-grecheski-4--kesidis-dairy---200-g.html;1
Белки: 0,1;/imgs/products_w/9579/chernaya-gimalayskaya-sol-melkogo-pomola-ecomarket-ru---200-g-1.jpg;г;Мука, соль, сахар, сода;9579;;132.6;Черная гималайская соль мелкого помола Ecomarket.ru - 200 г;chernaya-gimalayskaya-sol-melkogo-pomola-ecomarket-ru---200-g.html;1
Белки: ;/imgs/products_w/13429/grushevyy-sok-bio--delizum---1-l-1.JPG;шт;Соки и нектары;13429;;498.5;Грушевый сок Био, Delizum - 1 л;grushevyy-sok-bio--delizum---1-l.html;1
Белки: ;/imgs/products_w/6530/butylka-dlya-trenirovok-proxima-zelenaya---750-ml--1.jpeg;шт;Аксессуары для спорта;6530;;435;Бутылка для тренировок Proxima зелёная ~ 750 мл.;butylka-dlya-trenirovok-proxima-zelenaya---750-ml-.html;1
Белки: 15;/imgs/products_w/5785/sibas-chiliyskiy-steyki-zamorozhennoe---600-gr-1.jpg;кг;Рыба и морепродукты;5785;;2950.5;Сибас Чилийский стейки З/М ~ 600 г;sibas-chiliyskiy-steyki-s-m---600-g.html;0.6
Белки: 25.4;/imgs/products_w/4803/konfety-proteinovye-arahis-zdorovaya-planeta-1.jpg;шт;Шоколад и батончики | Суперфуды  | Суперфуды и протеины ;4803;;90.8;Конфеты орехово-фруктовые «Арахис», Jump premium - 28 г;konfety-proteinovye-arahis-zdorovaya-planeta.html;1
Белки: ;/imgs/products_w/11205/semena-podsolnechnika-s-kunzhutom-v-karameli-i-temnoy-glazuri-ecomarket-ru---135-g-1.jpg;шт;Сухофрукты в шоколаде ;11205;;135.8;Семена подсолнечника с кунжутом в карамели и тёмной глазури Ecomarket.ru ~ 135 г;semena-podsolnechnika-s-kunzhutom-v-karameli-i-temnoy-glazuri-ecomarket-ru---135-g.html;1
Белки: ;/imgs/products_w/11717/forel-karelskaya-dlya-zapekaniya--ohl----1-5-kg-1.jpg;кг;Шашлыки и маринад | Для запекания ;11717;;1795.05;Форель радужная карельская для запекания  охл. ~ 1,5 кг;forel-raduzhnaya-karelskaya-dlya-zapekaniya--ohl----1-5-kg.html;1.5
Белки: 3.7;/imgs/products_w/9419/kokosovye-chipsy-king-island-so-vkusom-ananasa--40-g-kicc-06-1-pineapple-1.jpg;шт;Снеки, перекусы vegan;9419;;135.4;Кокосовые чипсы KING ISLAND со вкусом ананаса - 40 г;kokosovye-chipsy-king-island-so-vkusom-ananasa--40-g-kicc-06-1-pineapple.html;1
Белки: ;/imgs/products_w/13518/961105-ultratonkie-dyshaschie-prokladki-secretday--16-sht---24-5-sm--1.jpg;шт;Предметы личной гигиены;13518;;379.67;Ультратонкие дышащие прокладки, Secretday - 16 шт Южная Корея;961105-ultratonkie-dyshaschie-prokladki-secretday--16-sht---24-5-sm-.html;1
Белки: 0,5;/imgs/products_w/10706/produkt-pischevoy-rastitelnyy--postnyy--so-vkusom-syra-i--s-aromatom-kopcheniya--volkomolko---180-g-1.jpg;шт;Растительные vegan;10706;;199.7;Сыр веганский Копченый, Volko Molko - 180 г;produkt-pischevoy-rastitelnyy--postnyy--so-vkusom-syra-i--s-aromatom-kopcheniya--volkomolko---180-g.html;1
Белки: ;/imgs/products_w/11225/mayonez-klassicheskiy-iz-toskany-bez-yaic-s-organicheskim-soevym-napitkom-v-tube-bez-glyutena---180-g-1.jpeg;шт;Яйца и майонез | Бакалея vegan;11225;;375.8;Майонез классический из Тосканы без яиц с органическим соевым напитком в тубе без глютена - 180 г;mayonez-klassicheskiy-iz-toskany-bez-yaic-s-organicheskim-soevym-napitkom-v-tube-bez-glyutena---180-g.html;1
